Text,Aspect Term,Sentiment
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Features,Neutral
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Performance,Negative
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Battery Life,Positive
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Price,Negative
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Value,Negative
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,windows,Negative
The graphics are stunning.,graphics,Positive
"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",system,Positive
after much effort and 10 days ASUS replaced itThe WiFi is very weak.,WiFi,Negative
You can call HP and they want you to buy more software to fix it.,software,Neutral
It is easy to navigate and update programs.,update programs,Neutral
It is easy to navigate and update programs.,navigate,Positive
", Applications respond immediately (not like the tired MS applications).",Applications,Positive
", Applications respond immediately (not like the tired MS applications).",MS applications,Negative
"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",Customer Service,Positive
"The only drawback for me is how dirty the screen gets, and rather quickly too.",screen,Negative
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",carry,Positive
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",weight,Positive
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",applications,Positive
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",programs,Neutral
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",Internet tabs,Positive
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,noises,Negative
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,bottom of the computer,Negative
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,repair technician,Positive
defective software.,software,Negative
This computer was so challenging to carry and handle.,carry,Negative
This computer was so challenging to carry and handle.,handle,Negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,Cords,Negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,power,Negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,headphones,Negative
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,mic,Negative
