Text,Aspect Term,Sentiment
this is the best secret place in midtown'[comma] I heard that from the bartender[comma] after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,bar,Neutral
The service was excellent - friendly and attentive.,service,Positive
The main course had an average portion[comma] and was decent overall.,main course,Positive
The main course had an average portion[comma] and was decent overall.,portion,Neutral
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,reservation,Negative
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,cocktails,Positive
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,surroundings,Positive
Waitstaff is great[comma] very attentive.,Waitstaff,Positive
The dinner menu is diverse and top-notch as well.,dinner menu,Positive
IT IS WHAT MODERN CUISINE IS ALL ABOUT.,CUISINE,Positive
I don't like Indian food too much and this was delicious[comma] however you want to factor that into the equation.,Indian food,Positive
at taj[comma] vegetarians can rejoice-all the dishes are manna from heaven.,dishes,Positive
I won't go back unless someone else is footing the bill.,bill,Negative
We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order[comma] they'd bring it out to the car so I wouldn't have to look for parking).,bagels,Neutral
Jimmy's is hands down the hottest night spot in the Bronx.,spot,Positive
And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,service,Negative
And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,delivery,Negative
The $300 bill was a bit steep[comma] but the experience was great.,bill,Negative
Nice ambiance[comma] nice little bar[comma] good bartender[comma] Francois[comma] and good service.,bar,Positive
Nice ambiance[comma] nice little bar[comma] good bartender[comma] Francois[comma] and good service.,bartender,Positive
Nice ambiance[comma] nice little bar[comma] good bartender[comma] Francois[comma] and good service.,service,Positive
Nice ambiance[comma] nice little bar[comma] good bartender[comma] Francois[comma] and good service.,ambiance,Positive
The calamari comes with an incredible sauce[comma] and the duck noodles are yummy as well.,calamari,Positive
The calamari comes with an incredible sauce[comma] and the duck noodles are yummy as well.,sauce,Positive
The calamari comes with an incredible sauce[comma] and the duck noodles are yummy as well.,duck noodles,Positive
I would definitely go back -- if only for some of those exotic martinis on the blackboard.,martinis,Positive
Simple comfort food and what hot and lage portions.,comfort food,Positive
Simple comfort food and what hot and lage portions.,portions,Positive
Stay away from the two specialty rolls on the menu[comma] though- too much avocado and rice will fill you up right quick.,rolls,Negative
Stay away from the two specialty rolls on the menu[comma] though- too much avocado and rice will fill you up right quick.,menu,Neutral
Stay away from the two specialty rolls on the menu[comma] though- too much avocado and rice will fill you up right quick.,avocado,Negative
Stay away from the two specialty rolls on the menu[comma] though- too much avocado and rice will fill you up right quick.,rice,Negative
We didn't get drink refills and she didn't even offer us the option of dessert.,drink refills,Negative
We didn't get drink refills and she didn't even offer us the option of dessert.,dessert,Neutral
The bagels are also reasonably priced for NYC.,bagels,Positive
The bagels are also reasonably priced for NYC.,priced,Positive
If you can handle that[comma] it's a great place for a business dinner[comma] fun with friends or simply a table for 2.,business dinner,Positive
If you can handle that[comma] it's a great place for a business dinner[comma] fun with friends or simply a table for 2.,table,Positive
Decor leaves something to be desired.,Decor,Negative
Also[comma] specify if you like your food spicy- its rather bland if you don't.,food,Neutral
Our waiter was fine[comma] the place looks nice in that not-trying-too-hard way[comma] but at those prices[comma] a little more should be expected of your food.,waiter,Positive
Our waiter was fine[comma] the place looks nice in that not-trying-too-hard way[comma] but at those prices[comma] a little more should be expected of your food.,place,Positive
Our waiter was fine[comma] the place looks nice in that not-trying-too-hard way[comma] but at those prices[comma] a little more should be expected of your food.,prices,Negative
Our waiter was fine[comma] the place looks nice in that not-trying-too-hard way[comma] but at those prices[comma] a little more should be expected of your food.,food,Negative
Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),toppings,Positive
When my husband and go there[comma] we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more[comma] it a place you'll never forget If you never go[comma] you'll miss A Meal of your life time,place,Positive
When my husband and go there[comma] we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more[comma] it a place you'll never forget If you never go[comma] you'll miss A Meal of your life time,Meal,Positive
When my husband and go there[comma] we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more[comma] it a place you'll never forget If you never go[comma] you'll miss A Meal of your life time,LOBSTER TAILS,Positive
in an effort to increase turnover[comma] the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.,espresso cup filled with chocolate mousse,Positive
in an effort to increase turnover[comma] the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.,desserts,Negative
